Name_to_use,taxid,otu_count,size_count,lineage,lineage_ranks,lineage_taxids
Arthropoda.U.genus,6656,138,741,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Arthropoda.U.genus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;original_name,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6656
Rhogostoma-lineage_X,981201,134,853,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida;Rhogostomidae;Rhogostoma;Rhogostoma-lineage_X,cellular root;domain;clade;clade;phylum;class;order;family;genus;original_name,131567;2759;2698737;543769;136419;1004930;589444;2004844;981201;981201
Copromyxa,931553,133,379,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Tubulinida;Tubulinida incertae sedis;Copromyxa,cellular root;domain;clade;phylum;class;order;clade;no rank;genus,131567;2759;554915;555369;2681632;180229;555370;2927230;931553
Vorticella,60849,132,1571,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Peritrichia;Sessilida;Vorticellidae;Vorticella,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5878;431838;6020;6021;1974272;85904;60849
Monocystis,110315,131,467,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Monocystidae;Monocystis,cellular root;domain;clade;clade;phylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5794;1280412;35086;35087;110314;110315
Mammalia.U.genus,40674,122,564,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Mammalia.U.genus,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;clade;clade;clade;class;original_name,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;40674
Tubulinea_X.U.genus,555369,121,492,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X.U.genus,cellular root;domain;clade;phylum;original_name,131567;2759;554915;555369;555369
Dino-Group-I-Clade-1_X,NA,116,2072,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Dino-Group-I-Clade-1_X,class;genus,131567;2759;2698737;33630;2864;NA
Lecanoromycetes.U.genus,147547,116,343,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;Lecanoromycetes.U.genus,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;original_name,131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;147547
Rotifera_XX.U.genus,10190,113,1652,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Gnathifera;Rotifera;Rotifera_XX.U.genus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;original_name,131567;2759;33154;33208;6072;33213;33317;2697495;2697496;10190;10190
Sawyeria,194529,108,544,cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitia;Psalteriomonadidae;Sawyeria,cellular root;domain;clade;phylum;clade;clade;family;genus,131567;2759;2611352;5752;2601529;2601530;1129782;194529
Acanthamoeba,5754,104,748,cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Acanthamoebidae;Acanthamoeba,cellular root;domain;clade;phylum;order;clade;family;genus,131567;2759;554915;555280;1485168;555407;33677;5754
Chromadorea_XX,119089,104,526,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Chromadorea_XX,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class;original_name,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;119089
Theileria1,5873,101,1221,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Aconoidasida;Piroplasmida;Theileriidae;Theileria;Theileria1,cellular root;domain;clade;clade;phylum;class;order;family;genus;original_name,131567;2759;2698737;33630;5794;422676;5863;27994;5873;5873
Branchiopoda.U.genus,6658,100,673,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Branchiopoda;Branchiopoda.U.genus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;original_name,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;6658;6658
Penicillium,5073,100,2067,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Penicillium,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5073
Chaetonotus,68038,98,611,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Gastrotricha;Chaetonotida;Paucitubulatina;Chaetonotidae;Chaetonotus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;order;suborder;family;genus,131567;2759;33154;33208;6072;33213;33317;2697495;1206795;33313;41320;41321;41372;68038
Dino-Group-II-Clade-3_X,NA,92,284,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Dino-Group-II-Clade-3_X,class;genus,131567;2759;2698737;33630;2864;NA
Bellemerea,170001,90,667,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecideales;Lecideaceae;Bellemerea,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;clade;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;1500419;40595;170001
Kinetoplastea_XXX,5653,90,230,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_XXX,cellular root;domain;clade;phylum;class;original_name,131567;2759;2611352;33682;5653;5653
Thaumatomonadida.U.genus,188944,88,597,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Imbricatea;Silicofilosea;Thaumatomonadida;Thaumatomonadida.U.genus,cellular root;domain;clade;clade;phylum;class;clade;order;original_name,131567;2759;2698737;543769;136419;1736114;556185;188944;188944
Euamoebida.U.genus,180229,86,246,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Euamoebida.U.genus,cellular root;domain;clade;phylum;class;order;original_name,131567;2759;554915;555369;2681632;180229;180229
Glycine,3846,85,1830,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Fabales;Fabaceae;Papilionoideae;50 kb inversion clade;NPAAA clade;indigoferoid/millettioid clade;Phaseoleae;Glycine,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;clade;clade;clade;clade;order;family;subfamily;clade;clade;clade;tribe;genus,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71275;91835;72025;3803;3814;2231393;2231382;2233855;163735;3846
Trypanosoma,5690,85,824,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Metakinetoplastina;Trypanosomatida;Trypanosomatidae;Trypanosoma,cellular root;domain;clade;phylum;class;subclass;order;family;genus,131567;2759;2611352;33682;5653;2704647;2704949;5654;5690
Allogromiina,NA,83,222,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Foraminifera;Allogromiina,phylum;genus,131567;2759;2698737;543769;2662056;29178;NA
Suctoria_XX,39462,83,403,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Suctoria;Suctoria_XX,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;original_name,131567;2759;2698737;33630;5878;431838;37471;39462;39462
Endostelium,668361,82,179,cellular organisms;Eukaryota;Amoebozoa;Discosea;Flabellinia;Endostelium,cellular root;domain;clade;phylum;class;genus,131567;2759;554915;555280;1485085;668361
Dino-Group-II-Clade-1_X,NA,80,328,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Dino-Group-II-Clade-1_X,class;genus,131567;2759;2698737;33630;2864;NA
Cyclotrichium,751773,79,227,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Lamiaceae;Nepetoideae;Mentheae;Cyclotrichium,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;clade;clade;clade;clade;order;family;subfamily;tribe;genus,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71274;91888;4143;4136;216706;216718;751773
Schizoplasmodiidae.U.genus,2681886,78,222,cellular organisms;Eukaryota;Amoebozoa;Evosea;Variosea;Fractovitellida;Schizoplasmodiidae;Schizoplasmodiidae.U.genus,cellular root;domain;clade;phylum;class;order;family;original_name,131567;2759;554915;2605435;2605334;2605345;2681886;2681886
Ectocarpus,2879,77,666,cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;PX clade;Phaeophyceae;Ectocarpales;Ectocarpaceae;Ectocarpus,cellular root;domain;clade;clade;clade;clade;class;order;family;genus,131567;2759;2698737;33634;2696291;569578;2870;2877;2878;2879
Sarcocystis10,5812,76,608,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Sarcocystidae;Sarcocystis;Sarcocystis10,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus;original_name,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5812;5812
AND16-lineage_X,NA,75,194,Evosea;AND16-lineage_X,division;family,NA;NA
Arcellinida.U.genus,318493,75,271,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Arcellinida;Arcellinida.U.genus,cellular root;domain;clade;phylum;class;order;original_name,131567;2759;554915;555369;2681632;318493;318493
Leidyana2,196592,73,258,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Leidyanidae;Leidyana;Leidyana2,cellular root;domain;clade;clade;phylum;class;subclass;order;family;genus;original_name,131567;2759;2698737;33630;5794;1280412;35086;35087;196591;196592;196592
Blastocystis,12967,72,618,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystidae;Blastocystis,cellular root;domain;clade;clade;class;clade;order;family;genus,131567;2759;2698737;33634;2683628;2683629;42740;2547934;12967
Mammalia_X,40674,72,159,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Mammalia_X,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;clade;clade;clade;class;original_name,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;40674
Russula,5402,71,776,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Russulales;Russulaceae;Russula,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;no rank;order;family;genus,131567;2759;33154;4751;451864;5204;5302;155619;355688;452342;5401;5402
Pristionchus,54125,70,366,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Rhabditina;Diplogasteromorpha;Diplogasteroidea;Neodiplogasteridae;Pristionchus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class;order;suborder;infraorder;superfamily;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;2301116;50827;2301094;54124;54125
Neocercomonas,268487,69,116,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Cercomonadida;Cercomonadidae;Neocercomonas,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;543769;136419;188941;45108;268487
Ustanciosporium,307709,69,166,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilaginales;Cintractiaceae;Ustanciosporium,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;5204;452284;5257;5267;307708;307709
Eimeria1,5800,68,535,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Eimeriidae;Eimeria;Eimeria1,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus;original_name,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5799;5800;5800
Phytophthora,4783,67,1107,cellular organisms;Eukaryota;Sar;Stramenopiles;Oomycota;Peronosporales;Peronosporaceae;Phytophthora,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;33634;4762;4776;4777;4783
Rhizopus,4842,67,969,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Rhizopodaceae;Rhizopus,cellular root;domain;clade;kingdom;no rank;phylum;subphylum;class;order;suborder;family;genus,131567;2759;33154;4751;112252;1913637;451507;2212703;4827;1344963;1344955;4842
Scytomonas,1732441,66,151,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Scytomonas,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;2611352;33682;3035;2570648;2570650;1732441
Arachnida.U.genus,6854,65,128,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Arachnida.U.genus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;subphylum;class;original_name,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6854
Danio,7954,65,111,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Cypriniphysae;Cypriniformes;Cyprinoidei;Danionidae;Danioninae;Danio,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;class;subclass;infraclass;clade;no rank;cohort;subcohort;clade;superorder;order;suborder;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;186634;32519;186626;186627;7952;30727;2743709;2743711;7954
Paramecium,5884,65,547,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Peniculida;Parameciidae;Paramecium,cellular root;domain;clade;clade;phylum;subphylum;class;order;family;genus,131567;2759;2698737;33630;5878;431838;6020;33825;340080;5884
Isaria,72232,64,489,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Isaria,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147550;222543;5125;474943;72232
Maxillopoda_X,NA,63,352,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Maxillopoda_X,subphylum;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;NA
Culex,53527,62,345,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Nematocera;Culicomorpha;Culicoidea;Culicidae;Culicinae;Culicini;Culex;Culex,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;clade;subclass;infraclass;cohort;order;suborder;infraorder;superfamily;family;subfamily;tribe;genus;subgenus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43817;53550;7174;53527
Flamella,490353,62,262,cellular organisms;Eukaryota;Amoebozoa;Evosea;Variosea;Flamellidae;Flamella,cellular root;domain;clade;phylum;class;family;genus,131567;2759;554915;2605435;2605334;2605335;490353
Labyrinthula,35133,62,238,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Labyrinthulomycetes;Labyrinthulida;Labyrinthulaceae;Labyrinthula,cellular root;domain;clade;clade;class;subclass;order;family;genus,131567;2759;2698737;33634;2683628;35131;2699527;35132;35133
Coccidiomorphea.U.genus,NA,61,404,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Coccidiomorphea.U.genus,phylum;genus,131567;2759;2698737;33630;5794;NA
Smittium,4888,60,247,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Kickxellomycotina;Harpellomycetes;Harpellales;Legeriomycetaceae;Smittium,cellular root;domain;clade;kingdom;no rank;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;112252;1913638;451828;2219693;61421;4883;4888
Archamoebea.U.genus,NA,58,216,cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebea.U.genus,phylum;genus,131567;2759;554915;2605435;NA
Rattus,10114,58,114,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Myomorpha;Muroidea;Muridae;Murinae;Rattus,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;clade;clade;clade;class;clade;clade;clade;superorder;clade;order;suborder;clade;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10114
Tetramitia_I_XX,2601529,58,319,cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Tetramitia_I_XX,cellular root;domain;clade;phylum;clade;original_name,131567;2759;2611352;5752;2601529;2601529
Bicoecaceae_X,238883,57,469,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Opalozoa;Bicosoecida;Bicosoecidae;Bicoecaceae_X,cellular root;domain;clade;clade;class;clade;order;family;original_name,131567;2759;2698737;33634;2683628;2683629;33651;238883;238883
Caenorhabditis,6237,57,495,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Rhabditina;Rhabditomorpha;Rhabditoidea;Rhabditidae;Peloderinae;Caenorhabditis,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class;order;suborder;infraorder;superfamily;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;2301116;2301119;55879;6243;55885;6237
Mucoromycotina.U.genus,451507,57,363,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycotina.U.genus,cellular root;domain;clade;kingdom;no rank;phylum;subphylum;original_name,131567;2759;33154;4751;112252;1913637;451507;451507
Chlorociboria,54692,56,565,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Chlorociboriaceae;Chlorociboria,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;1971365;54692
Dothideomycetes_X,147541,56,240,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetes_X,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;original_name,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541;147541
Sphaeropleales.U.genus,35491,56,214,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Sphaeropleales;Sphaeropleales.U.genus,cellular root;domain;kingdom;phylum;clade;class;clade;order;original_name,131567;2759;33090;3041;2692248;3166;2812636;35491;35491
Vannella,95228,56,94,cellular organisms;Eukaryota;Amoebozoa;Discosea;Flabellinia;Vannellidae;Vannella,cellular root;domain;clade;phylum;class;family;genus,131567;2759;554915;555280;1485085;95227;95228
Corynespora,59585,55,265,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Pleosporomycetidae;Pleosporales;Corynesporascaceae;Corynespora,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541;451868;92860;281124;59585
Ulva,3118,55,176,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Ulvophyceae;OUU clade;Ulvales;Ulvaceae;Ulva,cellular root;domain;kingdom;phylum;clade;class;clade;order;family;genus,131567;2759;33090;3041;2692248;33103;2546215;3113;3114;3118
Neocallimastigomycota_XXX,451455,54,78,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Neocallimastigomycetes;Neocallimastigomycota_XXX,cellular root;domain;clade;kingdom;no rank;phylum;no rank;class;original_name,131567;2759;33154;4751;112252;4761;2683659;451455;451455
Phryganellina.U.genus,318517,54,135,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Arcellinida;Phryganellina;Phryganellina.U.genus,cellular root;domain;clade;phylum;class;order;suborder;original_name,131567;2759;554915;555369;2681632;318493;318517;318517
Rigifilida_XXXX.U.genus,1237875,54,201,cellular organisms;Eukaryota;CRuMs;Rigifilida;Rigifilida_XXXX.U.genus,cellular root;domain;clade;order;original_name,131567;2759;2608240;1237875;1237875
Leptomonas,5683,53,327,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Metakinetoplastina;Trypanosomatida;Trypanosomatidae;Leishmaniinae;Leptomonas,cellular root;domain;clade;phylum;class;subclass;order;family;subfamily;genus,131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5683
Peritrichia_2.U.genus,6021,53,322,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Peritrichia;Peritrichia_2.U.genus,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;original_name,131567;2759;2698737;33630;5878;431838;6020;6021;6021
Thalassiosirales.U.genus,33847,53,222,cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosirales.U.genus,cellular root;domain;clade;clade;clade;phylum;class;subclass;order;original_name,131567;2759;2698737;33634;2696291;2836;33836;33846;33847;33847
Spizellomyces,4815,52,167,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Spizellomyces,cellular root;domain;clade;kingdom;no rank;phylum;no rank;class;order;family;genus,131567;2759;33154;4751;112252;4761;2683659;451435;34478;34479;4815
Tremellomycetes.U.genus,155616,52,151,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellomycetes.U.genus,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;original_name,131567;2759;33154;4751;451864;5204;5302;155616;155616
Picomonas,1315712,51,366,cellular organisms;Eukaryota;Eukaryota incertae sedis;Picozoa;Picomonadea;Picomonadida;Picomonadidae;Picomonas,cellular root;domain;no rank;phylum;class;order;family;genus,131567;2759;2683617;419944;1315720;1315716;1315717;1315712
Cavernomonas,686739,50,92,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Cercomonadida;Cercomonadidae;Cavernomonas,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;543769;136419;188941;45108;686739
Cryptosporidium1,5806,50,922,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium;Cryptosporidium1,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus;original_name,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806;5806
Euglenozoa.U.genus,33682,50,204,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenozoa.U.genus,cellular root;domain;clade;phylum;original_name,131567;2759;2611352;33682;33682
Mariager-Fjord-lineage_X,NA,50,198,Evosea;Mariager-Fjord-lineage_X,division;family,NA;NA
Sey055-lineage_X,NA,50,123,Rhizaria;Sey055-lineage_X,division;family,NA;NA
Acyrthosiphon,7028,49,436,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Paraneoptera;Hemiptera;Sternorrhyncha;Aphidomorpha;Aphidoidea;Aphididae;Aphidinae;Macrosiphini;Acyrthosiphon,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;clade;subclass;infraclass;cohort;order;suborder;infraorder;superfamily;family;subfamily;tribe;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33373;33380;33385;27482;133076;33386;7028
