Name_to_use,taxid,otu_count,size_count,lineage,lineage_ranks,lineage_taxids
Chlorociboria,54692,56,565,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Chlorociboriaceae;Chlorociboria,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;1971365;54692
Chloroparva,948560,10,17,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chloroparva,cellular root;domain;kingdom;phylum;clade;class;order;family;genus,131567;2759;33090;3041;2692248;75966;35460;35461;948560
Chlorophyceae.U.genus,3166,10,62,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae,cellular root;domain;kingdom;phylum;clade;class,131567;2759;33090;3041;2692248;3166
Chlorophyta_X.U.genus,3041,499,2267,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta,cellular root;domain;kingdom;phylum,131567;2759;33090;3041
Chloropicon,2302914,15,50,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon,cellular root;domain;kingdom;phylum;class;order;family;genus,131567;2759;33090;3041;2302911;2302912;2302913;2302914
Choanocystis,299888,5,6,cellular organisms;Eukaryota;Haptista;Centroplasthelida;Pterocystida;Raphidista;Choanocystis,cellular root;domain;clade;class;order;clade;genus,131567;2759;2608109;193537;2607628;2605920;299888
Chromadorea_X.U.genus,119089,282,791,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089
Chromadorea_XX,119089,104,526,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089
Chrysaora,6147,13,32,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Scyphozoa;Semaeostomeae;Pelagiidae;Chrysaora,cellular root;domain;clade;kingdom;clade;phylum;class;order;family;genus,131567;2759;33154;33208;6072;6073;6142;6143;6146;6147
Chydorus,77744,12,27,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Branchiopoda;Phyllopoda;Diplostraca;Cladocera;Anomopoda;Chydoridae;Chydorus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;subclass;order;suborder;infraorder;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;6658;116557;84337;6665;116561;77713;77744
Chytridiales_XX,55067,1,5,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Phaeosphaeriaceae;Phaeosphaeria,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;suborder;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541;451868;92860;715340;5020;55067
Chytridiomycota.U.genus,4761,530,1528,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota,cellular root;domain;clade;kingdom;no rank;phylum,131567;2759;33154;4751;112252;4761
Chytridiomycota_XXX,4761,3,3,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota,cellular root;domain;clade;kingdom;no rank;phylum,131567;2759;33154;4751;112252;4761
Ciliophora.U.genus,5878,803,4342,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora,cellular root;domain;clade;clade;phylum,131567;2759;2698737;33630;5878
Cladophialophora,4888,1,6,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Kickxellomycotina;Harpellomycetes;Harpellales;Legeriomycetaceae;Smittium,cellular root;domain;clade;kingdom;no rank;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;112252;1913638;451828;2219693;61421;4883;4888
Clavicaudoides,266273,8,142,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Nygolaimina;Nygolaimoidea;Nygolaimidae;Nygolaiminae;Clavicaudoides,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class;subclass;order;suborder;superfamily;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119088;1457286;46000;211354;211355;211356;211357;266273
Coccidioides,5500,11,17,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Onygenales;Onygenaceae;Coccidioides,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;33183;33184;5500
Coccidiomorphea.U.genus,NA,61,404,,,
Coccomyxa,41891,20,87,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Trebouxiophyceae;Trebouxiophyceae incertae sedis;Coccomyxaceae;Coccomyxa,cellular root;domain;kingdom;phylum;clade;class;no rank;family;genus,131567;2759;33090;3041;2692248;75966;75981;35472;41891
Coelomomyces,143959,10,29,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Coelomomycetaceae;Coelomomyces,cellular root;domain;clade;kingdom;no rank;phylum;class;order;family;genus,131567;2759;33154;4751;112252;451459;451460;4805;143958;143959
Coemansia,186759,12,40,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Notosolenus,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;2611352;33682;3035;2570648;2570650;186759
Colletotrichum,5455,10,15,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147550;222543;1028384;681950;5455
Collophidium,1130125,42,87,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Polycystinea;Collodaria;Collophidiidae;Collophidium,cellular root;domain;clade;clade;clade;class;order;family;genus,131567;2759;2698737;543769;2662056;65582;1426915;1656265;1130125
Colpodellida_CHR1_X,877183,18,70,cellular organisms;Eukaryota;Sar;Alveolata;Colpodellida,cellular root;domain;clade;clade;clade,131567;2759;2698737;33630;877183
Coniophora,80635,2,3,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Coniophorineae;Coniophoraceae;Coniophora,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;subclass;order;suborder;family;genus,131567;2759;33154;4751;451864;5204;5302;155619;452333;68889;227334;80634;80635
Conus,147537,45,225,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum,131567;2759;33154;4751;451864;4890;716545;147537
Copromyxa,931553,133,379,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Tubulinida;Tubulinida incertae sedis;Copromyxa,cellular root;domain;clade;phylum;class;order;clade;no rank;genus,131567;2759;554915;555369;2681632;180229;555370;2927230;931553
Corallicolla,NA,2,2,,,
Corynespora,59585,55,265,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Pleosporomycetidae;Pleosporales;Corynesporascaceae;Corynespora,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541;451868;92860;281124;59585
Craniata_X.U.genus,89593 Craniata,326,2470,,,
Craniata_XXX,89593 Craniata,1,1,,,
Crassostrea,6564,13,29,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Ostreida;Ostreoidea;Ostreidae;Crassostrea,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;class;subclass;clade;order;superfamily;family;genus,131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6544;2785011;6545;6562;98302;6563;6564
Crustacea.U.genus,6657,436,2433,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657
Cryomonadida.U.genus,589444,5,7,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida,cellular root;domain;clade;clade;phylum;class;order,131567;2759;2698737;543769;136419;1004930;589444
Cryomonadida_XX,589444,1,1,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida,cellular root;domain;clade;clade;phylum;class;order,131567;2759;2698737;543769;136419;1004930;589444
Cryothecomonas,151025,2,3,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;Cryothecomonas,cellular root;domain;clade;clade;phylum;class;order;family;genus,131567;2759;2698737;543769;136419;1004930;589444;2603934;151025
Cryptococcus,5206,5,5,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;5204;5302;155616;5234;1884633;5206
Cryptodifflugia,318493,6,11,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Arcellinida,cellular root;domain;clade;phylum;class;order,131567;2759;554915;555369;2681632;318493
Cryptosporidiidae.U.genus,35082,6,8,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082
Cryptosporidium1,5806,50,922,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806
Cryptosporidium13,5806,3,4,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806
Cryptosporidium15,5806,3,3,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806
Cryptosporidium4,5806,2,2,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806
Culex,7174,62,345,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Nematocera;Culicomorpha;Culicoidea;Culicidae;Culicinae;Culicini;Culex,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;clade;subclass;infraclass;cohort;order;suborder;infraorder;superfamily;family;subfamily;tribe;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43817;53550;7174
Culiseta,174825,3,6,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Nematocera;Culicomorpha;Culicoidea;Culicidae;Culicinae;Culisetini;Culiseta,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;clade;subclass;infraclass;cohort;order;suborder;infraorder;superfamily;family;subfamily;tribe;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43817;308729;174825
Cyanidioschyzon,45156,2,21,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Cyanidioschyzon,cellular root;domain;phylum;class;order;family;genus,131567;2759;2763;2797;265318;265316;45156
Cyclops,263416,4,5,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Hexanauplia;Copepoda;Neocopepoda;Podoplea;Cyclopoida;Cyclopidae;Cyclops,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;superclass;class;subclass;infraclass;superorder;order;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;72037;6830;116569;116571;84308;84315;263416
Cyclotrichium,696132,79,227,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Didiniidae;Cyclotrichium,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5878;431838;5988;197905;5989;197898;696132
Danio,7954,65,111,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Cypriniphysae;Cypriniformes;Cyprinoidei;Danionidae;Danioninae;Danio,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;class;subclass;infraclass;clade;no rank;cohort;subcohort;clade;superorder;order;suborder;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;186634;32519;186626;186627;7952;30727;2743709;2743711;7954
Daphnia,6668,10,26,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Branchiopoda;Phyllopoda;Diplostraca;Cladocera;Anomopoda;Daphniidae;Daphnia,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;subclass;order;suborder;infraorder;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;6658;116557;84337;6665;116561;77658;6668
Debaryomyces,4958,1,1,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Pichiomycetes;Serinales;Debaryomycetaceae;Debaryomyces,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147537;3239874;2916678;766764;4958
Diaphanosoma,117531,4,5,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Branchiopoda;Phyllopoda;Diplostraca;Cladocera;Ctenopoda;Sididae;Diaphanosoma,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;subclass;order;suborder;infraorder;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;6658;116557;84337;6665;116560;77654;117531
Dileptidae_X,1652550,253,2935,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Haptorida;Dileptidae,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family,131567;2759;2698737;33630;5878;431838;5988;197905;5989;1652550
Dino-Group-I-Clade-1_X,NA,116,2072,,,
Dino-Group-I-Clade-4_X,NA,182,1189,,,
Dino-Group-I-Clade-5_X,NA,196,1050,,,
Dino-Group-I.U.genus,NA,197,907,,,
Dino-Group-II-Clade-10-and-11_X,668361,415,1595,cellular organisms;Eukaryota;Amoebozoa;Discosea;Flabellinia;Endostelium,cellular root;domain;clade;phylum;class;genus,131567;2759;554915;555280;1485085;668361
Dino-Group-II-Clade-14_X,NA,19,51,,,
Dino-Group-II-Clade-1_X,4558,80,328,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Poales;Poaceae;PACMAD clade;Panicoideae;Andropogonodae;Andropogoneae;Sorghinae;Sorghum;Sorghum bicolor,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;subclass;clade;order;family;clade;subfamily;no rank;tribe;subtribe;genus;species,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;4447;1437197;4734;38820;4479;147370;147369;1648033;147429;1648028;4557;4558
Dino-Group-II-Clade-21_X,NA,17,78,,,
Dino-Group-II-Clade-3_X,NA,92,284,,,
Dino-Group-II-Clade-6_X,NA,286,4127,,,
Dino-Group-II-Clade-7_X,NA,547,1828,,,
Dino-Group-II.U.genus,NA,657,2568,,,
Dino-Group-II_XX,NA,12,29,,,
Dinoflagellata.U.genus,168241,22,28,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Peritrichia;Sessilida;Epistylidae;Campanella,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5878;431838;6020;6021;1974272;155141;168241
Dinophyceae.U.genus,2864,1090,4487,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae,cellular root;domain;clade;clade;class,131567;2759;2698737;33630;2864
Dinophyceae_XXX,110092,14,19,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Polychytriales;Polychytriales incertae sedis;Polychytrium,cellular root;domain;clade;kingdom;no rank;phylum;no rank;class;order;no rank;genus,131567;2759;33154;4751;112252;4761;2683659;451435;1134056;2020371;110092
Diplophrys,138668,17,26,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Labyrinthulomycetes;Amphitremida;Diplophrys,cellular root;domain;clade;clade;class;subclass;order;genus,131567;2759;2698737;33634;2683628;35131;1287658;138668
Diptilomiopus,1336388,19,31,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodina;Eriophyoidea;Diptilomiopidae;Diptilomiopus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;subphylum;class;subclass;superorder;order;suborder;clade;superfamily;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6946;83136;6947;83139;70332;1336387;1336388
Discosea_X.U.genus,555280,28,93,cellular organisms;Eukaryota;Amoebozoa;Discosea,cellular root;domain;clade;phylum,131567;2759;554915;555280
Distigma,83913,24,188,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Spirocuta;Aphagea;Rhabdomonadales;Distigmidae;Distigma,cellular root;domain;clade;phylum;class;clade;clade;order;family;genus,131567;2759;2611352;33682;3035;2570567;2704112;86649;2704119;83913
Ditylenchus,166009,4,4,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Sphaerularioidea;Anguinidae;Anguininae;Ditylenchus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class;order;suborder;infraorder;superfamily;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;6300;33283;312687;114907;114894;166009
Dothideomycetes.U.genus,147541,539,2447,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541
Dothideomycetes_X,147541,56,240,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541
Drosophila,7215,217,1383,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Brachycera;Muscomorpha;Eremoneura;Cyclorrhapha;Schizophora;Acalyptratae;Ephydroidea;Drosophilidae;Drosophilinae;Drosophilini;Drosophila,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;clade;subclass;infraclass;cohort;order;suborder;infraorder;clade;clade;no rank;no rank;superfamily;family;subfamily;tribe;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43845;46877;7215
Echinamoeba,136449,1,2,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Echinamoebida;Echinamoebidae;Echinamoeba,cellular root;domain;clade;phylum;class;family;genus,131567;2759;554915;555369;2681631;136448;136449
Echinodermata_XXX,7586,48,349,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata,cellular root;domain;clade;kingdom;clade;clade;clade;phylum,131567;2759;33154;33208;6072;33213;33511;7586
Ectocarpus,2879,77,666,cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;PX clade;Phaeophyceae;Ectocarpales;Ectocarpaceae;Ectocarpus,cellular root;domain;clade;clade;clade;clade;class;order;family;genus,131567;2759;2698737;33634;2696291;569578;2870;2877;2878;2879
Eimeria1,5800,68,535,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Eimeriidae;Eimeria,cellular root;domain;clade;clade;phylum;class;subclass;order;suborder;family;genus,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5799;5800
Eimeriida.U.genus,NA,6,20,,,
Elardia.U.genus,2681632,28,49,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia,cellular root;domain;clade;phylum;class,131567;2759;554915;555369;2681632
Embryophyceae_XX.U.genus,NA,1535,7457,,,
Encentrum,29901,16,25,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Mrakia,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;5204;5302;155616;90883;1851551;29901
Endo5-lineage_XXX,NA,2,2,,,
Endomyxa-Ascetosporea_XXX,3235057,4,8,cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae,cellular root;domain;clade;clade;clade;class;order;family,131567;2759;2698737;33634;2696291;35675;54409;3235057
Endostelium,668361,82,179,cellular organisms;Eukaryota;Amoebozoa;Discosea;Flabellinia;Endostelium,cellular root;domain;clade;phylum;class;genus,131567;2759;554915;555280;1485085;668361
Euamoebida.U.genus,180229,86,246,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida,cellular root;domain;clade;phylum;class;order,131567;2759;554915;555369;2681632;180229
Eudiaptomus,251516,14,901,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Hexanauplia;Copepoda;Neocopepoda;Gymnoplea;Calanoida;Diaptomidae;Eudiaptomus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;superclass;class;subclass;infraclass;superorder;order;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;72037;6830;116569;116570;6833;236535;251516
Euglenida.U.genus,3035,1526,5350,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida,cellular root;domain;clade;phylum;class,131567;2759;2611352;33682;3035
Euglenozoa.U.genus,2681886,50,204,cellular organisms;Eukaryota;Amoebozoa;Evosea;Variosea;Fractovitellida;Schizoplasmodiidae,cellular root;domain;clade;phylum;class;order;family,131567;2759;554915;2605435;2605334;2605345;2681886
Eukaryota.U.genus,2759,9333,39360,cellular organisms;Eukaryota,cellular root;domain,131567;2759
Eupetalomonads_XX,NA,192,534,,,
Eurotiomycetes.U.genus,147545,381,3580,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545
